CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total_Internet_Services,Total_Streaming,Total_Security,Extra_Charges,Price_per_Service,Total_to_Monthly_Ratio,Tenure_to_Monthly_Ratio,Monthly_to_Median_Ratio,Avg_Monthly_by_Contract,Diff_from_Contract_Monthly,Avg_Tenure_by_Contract,Diff_from_Contract_Tenure,Is_Full_Family,Is_Single_Senior,Is_Independent_Youth,Is_New_Customer,Is_Long_Term_Customer,Has_Internet_But_No_Service,Has_All_Services,Is_Auto_Payment,Risk_Fiber_MtM,Risk_Payment_Friction,Risk_High_Charge_MtM,Risk_No_TechSupport_Fiber,Tenure_Sq,Monthly_Charges_Sq,Tenure_x_Monthly
2958-NHPPS,1,United States,California,Sacramento,95816,"38.574856, -121.46504",38.574856,-121.46504,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.85,473.9,No,0,53,4263,,0,0,0,-5.650000000000034,20.85,22.729005885368878,1.1031169769223133,0.2963752665245203,66.39849032258064,-45.54849032258064,18.036645161290323,4.963354838709677,0,0,0,0,0,0,0,0,0,0,0,0,529,434.7225000000001,479.55
6806-YDEUL,1,United States,California,Sacramento,95817,"38.550722, -121.457314",38.550722,-121.457314,Female,Yes,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,No,0,77,3288,,0,0,0,-10.200000000000003,19.5,5.476920268246016,0.3076921499014616,0.27718550106609813,66.39849032258064,-46.89849032258064,18.036645161290323,-12.036645161290323,0,0,0,1,0,0,0,1,0,0,0,0,36,380.25,117.0
1735-XMJVH,1,United States,California,Sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817,Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,No,0,58,5416,,0,0,0,-2.200000000000017,19.35,7.886300833953056,0.41343647884419693,0.2750533049040512,66.39849032258064,-47.04849032258064,18.036645161290323,-10.036645161290323,1,0,0,0,0,0,0,0,0,0,0,0,64,374.42250000000007,154.8
6890-PFRQX,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No,0,24,4466,,3,1,2,-51.59999999999991,17.375,17.257551473733603,0.2589927684902491,0.9879175550817343,66.39849032258064,3.101509677419358,18.036645161290323,-0.03664516129032336,0,0,0,0,0,0,0,0,0,0,0,0,324,4830.25,1251.0
0222-CNVPT,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,Male,Yes,No,No,52,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,0,67,4865,,3,2,1,17.450000000000273,12.2,52.35757123820262,1.0655735521365672,0.6936744847192609,66.39849032258064,-17.598490322580645,18.036645161290323,33.96335483870968,0,0,0,0,0,0,0,1,0,0,0,0,2704,2381.4399999999996,2537.6
5899-OUVKV,1,United States,California,Sacramento,95821,"38.625096, -121.383658",38.625096,-121.383658,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,0,42,3949,,3,2,1,49.69999999999982,23.625,31.525922589849458,0.3280422933288578,1.3432835820895523,66.39849032258064,28.101509677419358,18.036645161290323,12.963354838709677,0,0,0,0,0,0,0,0,1,1,1,1,961,8930.25,2929.5
8681-ICONS,1,United States,California,Sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184,Male,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,No,0,72,4667,,0,0,0,56.000000000000114,20.65,31.711849049952036,1.4043576734345409,0.2935323383084577,66.39849032258064,-45.74849032258064,18.036645161290323,10.963354838709677,1,0,0,0,0,0,0,0,0,0,0,0,841,426.42249999999996,598.8499999999999
1621-YNCJH,1,United States,California,Sacramento,95823,"38.475465, -121.443625",38.475465,-121.443625,Female,No,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,No,0,25,4505,,5,1,4,16.600000000000364,17.675,36.15652652932329,0.33946248567067555,1.5074626865671643,60.87237388724036,45.17762611275964,57.07181008902077,-21.071810089020772,0,0,0,0,0,0,0,1,0,0,0,0,1296,11246.602499999999,3817.7999999999997
6362-QHAFM,1,United States,California,Sacramento,95825,"38.590035, -121.412455",38.590035,-121.412455,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,0,63,5106,,4,2,2,37.55000000000018,21.66,42.34671815819777,0.3878115985400186,1.539445628997868,65.07941576086957,43.22058423913043,42.07336956521739,-0.07336956521739069,0,0,0,0,0,0,0,0,0,1,0,0,1764,11728.89,4548.599999999999
3070-BDOQC,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386,Female,No,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,No,0,41,4616,,4,2,2,-37.94999999999982,19.93,59.619161101940676,0.6021073153931444,1.416488983653163,60.87237388724036,38.77762611275965,57.07181008902077,2.9281899109792278,0,0,0,0,1,0,0,0,0,1,0,1,3600,9930.122500000001,5979.0
6234-PFPXL,1,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,Male,No,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,0,56,3207,,3,1,2,125.14999999999964,23.975,23.305002783628485,0.2294056069441494,1.3631840796019903,66.39849032258064,29.501509677419364,18.036645161290323,3.9633548387096766,0,0,0,0,0,0,0,1,1,0,1,0,484,9196.810000000001,2109.8
9824-QCJPK,1,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,Male,No,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,666.75,No,0,60,4175,,0,0,0,-53.25,20.0,33.33748333125833,1.79999910000045,0.28429282160625446,65.07941576086957,-45.079415760869566,42.07336956521739,-6.073369565217391,0,0,0,0,0,0,0,0,0,0,0,0,1296,400.0,720.0
4283-IVYCI,1,United States,California,Sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855,Male,No,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.95,547.8,No,0,66,3013,,3,1,2,-36.750000000000114,16.2375,8.434178840003256,0.13856810799567235,0.9232409381663114,66.39849032258064,-1.4484903225806391,18.036645161290323,-9.036645161290323,0,0,0,0,0,0,0,0,0,0,0,0,81,4218.5025000000005,584.5500000000001
1866-OBPNR,1,United States,California,Sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,74.6,No,0,22,5494,,1,0,1,0.0,37.3,0.9999998659517606,0.013404823940372127,1.060412224591329,66.39849032258064,8.201509677419352,18.036645161290323,-17.036645161290323,1,0,0,1,0,0,0,1,1,0,1,1,1,5565.159999999999,74.6
8205-MQUGY,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446,Male,No,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.2,571.15,No,0,37,3582,,1,0,1,-19.250000000000114,24.6,11.608737477898885,0.2439023894507338,0.699360341151386,66.39849032258064,-17.19849032258064,18.036645161290323,-6.036645161290323,1,0,0,0,0,0,0,0,0,1,0,0,144,2420.6400000000003,590.4000000000001
8970-ANWXO,1,United States,California,Sacramento,95835,"38.685069, -121.543709",38.685069,-121.543709,Female,No,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,No,0,28,3483,,3,2,1,60.34999999999991,18.4375,23.81830185514551,0.3118643644929675,1.0483297796730633,65.07941576086957,8.670584239130434,42.07336956521739,-19.07336956521739,0,0,0,0,0,0,0,0,0,0,0,0,529,5439.0625,1696.25
9480-BQJEI,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,0,58,6468,,3,1,2,8.850000000000364,23.075,62.09587626263529,0.6717225707776197,1.3120113717128643,65.07941576086957,27.22058423913043,42.07336956521739,19.92663043478261,0,0,0,0,1,0,0,1,0,0,0,1,3844,8519.289999999999,5722.599999999999
6979-TNDEU,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,156.85,No,0,42,2879,,0,0,0,3.25,19.2,8.16926657850699,0.41666644965289085,0.27292110874200426,66.39849032258064,-47.19849032258064,18.036645161290323,-10.036645161290323,0,0,0,0,0,0,0,0,0,0,0,0,64,368.64,153.6
9777-WJJPR,1,United States,California,Sacramento,95842,"38.687367, -121.34848",38.687367,-121.34848,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,0,48,4821,,2,1,1,-64.95000000000027,29.55,30.267340071366032,0.34968975186804824,1.260127931769723,66.39849032258064,22.251509677419364,18.036645161290323,12.963354838709677,0,0,0,0,0,0,0,1,1,0,1,1,961,7858.822500000001,2748.15
9495-SKLKD,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514,-121.503883,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,0,63,5322,,3,1,2,138.89999999999964,23.9875,46.44762413260821,0.4689942189688151,1.363894811656006,66.39849032258064,29.55150967741936,18.036645161290323,26.963354838709677,1,0,0,0,0,0,0,1,1,0,1,1,2025,9206.4025,4317.75
6048-UWKAL,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,Female,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,0,45,5467,,4,2,2,-273.65000000000055,21.080000000000002,66.4036938895926,0.6546488942458354,1.498223169864961,60.87237388724036,44.52762611275965,57.07181008902077,11.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,4761,11109.160000000002,7272.6
5067-DGXLL,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0,59,5736,,0,0,0,-3.700000000000003,20.25,1.8172830531935538,0.09876538332573663,0.28784648187633266,66.39849032258064,-46.14849032258064,18.036645161290323,-16.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,4,410.0625,40.5
6281-FKEWS,1,United States,California,Berry Creek,95916,"39.657228, -121.37778",39.657228,-121.37778,Female,No,No,No,44,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,0,68,3910,,3,2,1,106.80000000000018,12.2625,46.17736061623637,0.8970436499401325,0.697228144989339,65.07941576086957,-16.02941576086957,42.07336956521739,1.9266304347826093,0,0,0,0,0,0,0,0,0,1,0,0,1936,2405.9024999999997,2158.2
8898-KASCD,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Male,No,No,No,39,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.55,1309.15,No,0,76,3752,,2,0,2,-77.29999999999973,11.85,36.82558739083337,1.0970461049096751,0.5053304904051172,65.07941576086957,-29.52941576086957,42.07336956521739,-3.0733695652173907,0,0,0,0,0,0,0,0,0,0,0,0,1521,1263.8024999999998,1386.4499999999998
9242-TKFSV,1,United States,California,Browns Valley,95918,"39.292334, -121.320597",39.292334,-121.320597,Male,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,0,30,4969,,6,2,4,67.10000000000036,9.299999999999999,73.0307107479707,1.105990613519107,0.9253731343283582,60.87237388724036,4.227626112759637,57.07181008902077,14.928189910979228,0,0,0,0,1,0,1,1,0,0,0,0,5184,4238.009999999999,4687.2
9290-SHCMB,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,Female,Yes,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,0,28,3098,,3,2,1,-23.5,24.2125,12.757355419994278,0.13422817406007495,1.3766879886282872,66.39849032258064,30.451509677419352,18.036645161290323,-5.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,169,9379.922499999999,1259.05
0743-HNPFG,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,0,50,5628,,4,1,3,5.25,13.95,51.075261494586165,0.7311826908698651,0.9914712153518125,65.07941576086957,4.670584239130434,42.07336956521739,8.92663043478261,0,0,0,0,0,0,0,1,0,0,0,0,2601,4865.0625,3557.25
2277-BKJKN,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,Female,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,0,23,4951,,4,2,2,170.55000000000018,19.84,72.71924670168883,0.7157257343018413,1.4100923951670221,60.87237388724036,38.327626112759646,57.07181008902077,13.928189910979228,0,0,0,0,1,0,0,0,0,1,0,1,5041,9840.640000000001,7043.2
5035-PGZXH,1,United States,California,Chico,95926,"39.745712, -121.84333",39.745712,-121.84333,Female,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0,49,6161,,4,2,2,-66.40000000000055,21.36,55.378271968326594,0.5243445201924607,1.5181236673773988,65.07941576086957,41.72058423913043,42.07336956521739,13.92663043478261,0,0,0,0,0,0,0,0,0,1,0,1,3136,11406.24,5980.8
8695-WDYEA,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No,0,57,4483,,1,0,1,0.0,25.625,0.9999998048780868,0.019512191314694376,0.7285003553660271,66.39849032258064,-15.148490322580642,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,2626.5625,51.25
6543-JXSOO,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836,Female,No,Yes,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1282.85,No,0,22,3794,,3,0,3,-45.40000000000009,14.4375,22.213848967298876,0.3982683293041854,0.8208955223880597,65.07941576086957,-7.329415760869566,42.07336956521739,-19.07336956521739,0,0,0,0,0,0,0,0,0,0,0,0,529,3335.0625,1328.25
8016-ZMGMO,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763,Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.85,4738.85,No,0,37,5572,,3,1,2,62.75000000000091,17.7125,66.8856645186077,0.9315453872201289,1.0071073205401564,65.07941576086957,5.770584239130429,42.07336956521739,23.92663043478261,0,0,0,0,1,0,0,1,0,0,0,0,4356,5019.722499999999,4676.099999999999
8605-ITULD,1,United States,California,Crescent Mills,95934,"40.080342, -120.957805",40.080342,-120.957805,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0,31,5750,,0,0,0,0.0,19.55,0.9999994884913103,0.05115086897653761,0.27789623312011374,66.39849032258064,-46.848490322580645,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,382.20250000000004,19.55
6416-YJTTB,1,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,-120.780786,Male,No,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No,0,57,2278,,2,0,2,-78.85000000000002,26.5,10.008174841739013,0.1383647624698412,1.1300639658848615,66.39849032258064,13.101509677419358,18.036645161290323,-7.036645161290323,0,0,0,0,0,0,0,1,1,0,1,1,121,6320.25,874.5
4472-VESGY,1,United States,California,Durham,95938,"39.607831, -121.777959",39.607831,-121.777959,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.15,4993.4,No,0,48,5123,,4,1,3,-110.40000000000055,19.630000000000003,50.875185850719724,0.5298012705245776,1.395167022032694,66.39849032258064,31.751509677419364,18.036645161290323,33.96335483870968,1,0,0,0,0,0,0,1,1,0,1,1,2704,9633.4225,5103.8
3195-TQDZX,1,United States,California,Elk Creek,95939,"39.53222, -122.594879",39.53222,-122.594879,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.25,61.45,No,0,42,4050,,0,0,0,0.7000000000000028,20.25,3.034566402683258,0.14814807498860494,0.28784648187633266,66.39849032258064,-46.14849032258064,18.036645161290323,-15.036645161290323,0,0,0,1,0,0,0,0,0,1,0,0,9,410.0625,60.75
3128-YOVTD,1,United States,California,Forbestown,95941,"39.531028, -121.24807",39.531028,-121.24807,Female,No,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.15,4018.55,No,0,64,6321,,2,0,2,-18.09999999999991,26.383333333333336,50.77131386338422,0.6443460967345424,1.1250888415067521,66.39849032258064,12.751509677419364,18.036645161290323,32.96335483870968,1,0,0,0,0,0,0,1,1,0,1,1,2601,6264.722500000001,4036.65
1728-CXQBE,1,United States,California,Glenn,95943,"39.597975, -122.032248",39.597975,-122.032248,Male,Yes,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6081.4,No,0,63,6020,,3,1,2,49.399999999999636,23.5625,64.52413108497282,0.6790450207909792,1.3397299218194743,66.39849032258064,27.851509677419358,18.036645161290323,45.96335483870968,0,0,0,0,1,0,0,0,1,1,1,1,4096,8883.0625,6032.0
7041-TXQJH,1,United States,California,Goodyears Bar,95944,"39.564113, -120.868836",39.564113,-120.868836,Female,No,No,No,37,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,No,0,20,5924,,2,1,1,-8.550000000000182,13.4,36.787304281765095,0.9203977809955767,0.5714285714285715,66.39849032258064,-26.19849032258064,18.036645161290323,18.963354838709677,0,0,0,0,0,0,0,1,0,0,0,0,1369,1616.0400000000002,1487.4
5014-GSOUQ,1,United States,California,Grass Valley,95945,"39.194539, -120.988066",39.194539,-120.988066,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,243.65,No,0,63,2884,,0,0,0,-15.69999999999996,19.95,12.213026459635861,0.6516287460507539,0.2835820895522388,60.87237388724036,-40.922373887240354,57.07181008902077,-44.07181008902077,0,0,0,0,0,0,0,0,0,0,0,0,169,398.0025,259.34999999999997
5724-BIDBU,1,United States,California,Penn Valley,95946,"39.203817, -121.19584",39.203817,-121.19584,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.35,2633.95,No,0,26,5601,,1,0,1,-78.20000000000027,27.675,47.587163940891784,0.8852753594805132,0.7867803837953092,65.07941576086957,-9.729415760869564,42.07336956521739,6.926630434782609,0,0,0,0,0,0,0,0,0,1,0,0,2401,3063.6225,2712.15
0481-SUMCB,1,United States,California,Greenville,95947,"40.160386, -120.835428",40.160386,-120.835428,Female,Yes,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4735.35,No,0,69,5391,,3,2,1,138.60000000000036,25.5375,46.35682365571966,0.440528591235576,1.4520255863539449,65.07941576086957,37.07058423913044,42.07336956521739,2.9266304347826093,0,0,0,0,0,0,0,1,0,0,0,1,2025,10434.622500000001,4596.75
1769-GRUIK,1,United States,California,Gridley,95948,"39.346898, -121.759537",39.346898,-121.759537,Female,No,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,1247.75,No,0,28,4911,,0,0,0,-32.049999999999955,71.1,17.54922397338622,0.25316452135520096,1.0106609808102345,66.39849032258064,4.701509677419352,18.036645161290323,-0.03664516129032336,0,0,0,0,0,1,0,0,1,1,1,1,324,5055.209999999999,1279.8
8819-WFGGJ,1,United States,California,Grimes,95950,"39.033058, -121.895718",39.033058,-121.895718,Male,No,Yes,No,68,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.1,3794.5,No,0,30,4601,,4,2,2,115.69999999999982,10.82,70.1386191980371,1.2569313757982667,0.7690120824449184,60.87237388724036,-6.772373887240356,57.07181008902077,10.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,4624,2926.81,3678.8
7427-AUFPY,1,United States,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298,Male,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,1008.7,No,0,70,5708,,0,0,0,-52.399999999999864,19.65,51.333307209512874,2.7480902045342472,0.279317697228145,60.87237388724036,-41.22237388724036,57.07181008902077,-3.0718100890207722,0,0,0,0,0,0,0,1,0,0,0,0,2916,386.12249999999995,1061.1
