City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,TotalServices,AvgCost,ContractScore,LoyaltyScore,ChargeDensity,ChargePerTenure,MonthlyToTotal,IsFiber,SecurityServices,StreamingCount,StreamRatio,AutoPay,IsElecCheck,HighRiskFlag,Is_High_Risk_Combo,IsMonthToMonth,LowTenureHighCharge,NoProtection,SeniorAlone,TenureContractRatio,Value_Score,Contract_Risk,Payment_Risk,Spent_Intensity,Tenure_Group
Manteca,95336,37.830267,-121.201018,1,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,867.3,0,1,9.675,2,126,20.169767441860465,0.45,0.02228492456524243,0,0,0,0.0,0,0,0,0,0,0,0,0,14.0,0.0,0,0,20.169767441860465,Stable(25~48)
Manteca,95337,37.750822,-121.238423,1,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.15,50.15,0,3,12.5375,0,1,25.075,25.075,0.9804496578690127,0,0,0,0.0,0,1,0,0,1,0,1,0,1.0,0.0,2,1,25.075,New(0~12)
Mariposa,95338,37.526791,-119.99437,0,0,1,1,47,1,No,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),63.8,3007.25,0,5,10.633333333333333,2,141,62.651041666666664,1.3291666666666666,0.021208343721432727,0,2,1,0.16666666666666666,1,0,0,0,0,0,0,0,15.666666666666666,0.0308641975308642,0,0,62.651041666666664,Stable(25~48)
Merced,95340,37.255637,-120.493537,0,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,252.75,0,1,10.275,0,10,22.977272727272727,1.8681818181818182,0.08098522167487684,0,0,0,0.0,0,0,0,0,1,0,0,0,10.0,0.0,2,0,22.977272727272727,New(0~12)
Midpines,95345,37.581496,-119.972762,1,1,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),88.55,6306.5,0,9,8.855,2,210,88.82394366197182,1.2471830985915493,0.014038842647641697,0,4,2,0.2,1,0,0,0,0,0,0,0,23.333333333333332,0.0446677833612507,0,0,88.82394366197182,Loyal(49~)
Mi Wuk Village,95346,38.121601,-120.133915,1,1,0,0,67,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),101.4,6841.05,0,6,14.485714285714286,0,67,100.60367647058824,1.4911764705882353,0.014820119700966815,1,1,2,0.2857142857142857,1,0,1,1,1,0,0,1,67.0,0.009765625,2,0,100.60367647058824,Loyal(49~)
Modesto,95351,37.621458,-121.012295,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,44.6,44.6,0,2,14.866666666666667,0,1,22.3,22.3,0.9780701754385965,0,0,0,0.0,0,0,0,0,1,0,1,0,1.0,0.0,2,0,22.3,New(0~12)
Modesto,95354,37.639029,-120.964772,1,0,0,0,4,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),63.75,226.2,0,5,10.625,0,4,45.239999999999995,12.75,0.2805897887323944,0,2,1,0.16666666666666666,1,0,0,0,1,0,0,0,4.0,0.03088803088803089,2,0,45.239999999999995,New(0~12)
Modesto,95355,37.672906,-120.946594,0,0,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),109.25,7082.5,0,8,12.13888888888889,2,198,105.7089552238806,1.6305970149253732,0.015423166513729089,1,3,2,0.2222222222222222,1,0,0,0,0,0,0,0,22.0,0.027210884353741496,0,0,105.7089552238806,Loyal(49~)
Modesto,95356,37.716186,-121.025836,0,0,0,0,12,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,1017.35,0,4,16.919999999999998,0,12,78.25769230769231,6.507692307692308,0.0830755634114008,1,1,1,0.2,0,1,1,1,1,0,0,0,12.0,0.011682242990654207,2,1,78.25769230769231,New(0~12)
Modesto,95357,37.670526,-120.877572,0,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.45,527.35,0,1,10.225,1,48,21.094,0.818,0.03870540361502792,0,0,0,0.0,1,0,0,0,0,0,0,0,12.0,0.0,1,0,21.094,Watch(13~24)
Modesto,95358,37.612612,-121.108568,1,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,85.75,2146.5,0,4,17.15,0,26,79.5,3.175925925925926,0.039930151338766005,1,1,1,0.2,0,1,1,1,1,0,0,0,26.0,0.011527377521613832,2,1,79.5,Stable(25~48)
Oakdale,95361,37.785033,-120.776141,1,0,1,0,57,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,107.95,5969.85,0,7,13.49375,2,171,102.92844827586208,1.861206896551724,0.01807950291834496,1,2,2,0.25,0,1,0,0,0,0,0,0,19.0,0.01835704451583295,0,1,102.92844827586208,Loyal(49~)
Pinecrest,95364,38.224869,-119.755729,0,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,1014.25,0,2,7.6499999999999995,2,126,23.587209302325583,0.5337209302325582,0.022605269638020193,0,0,0,0.0,0,1,0,0,0,0,0,0,14.0,0.0,0,1,23.587209302325583,Stable(25~48)
Ripon,95366,37.750778,-121.13238,0,0,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,1225.65,0,1,9.725,2,192,18.85615384615385,0.29923076923076924,0.015856193698283942,0,0,0,0.0,1,0,0,0,0,0,0,0,21.333333333333332,0.0,0,0,18.85615384615385,Loyal(49~)
Salida,95368,37.713152,-121.08739,1,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.7,386.5,0,1,9.85,1,38,19.325,0.985,0.05083870967741935,0,0,0,0.0,1,0,0,0,0,0,0,0,9.5,0.0,1,0,19.325,Watch(13~24)
Sonora,95370,37.982716,-120.343732,1,0,1,0,22,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,0,4,17.4,0,22,80.46304347826087,3.782608695652174,0.04698512137823022,1,1,1,0.2,1,0,1,1,1,0,0,0,22.0,0.011363636363636364,2,0,80.46304347826087,Watch(13~24)
Stevinson,95374,37.316807,-120.855753,1,0,0,0,12,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),79.95,1043.4,0,3,19.9875,0,12,80.26153846153846,6.15,0.07655112983531213,1,0,1,0.25,1,0,1,1,1,0,1,0,12.0,0.0,2,0,80.26153846153846,New(0~12)
Tracy,95376,37.680968,-121.446049,0,0,1,0,31,1,No,DSL,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,64.0,1910.75,0,5,10.666666666666666,1,62,59.7109375,2.0,0.03347718059369687,0,2,1,0.16666666666666666,0,1,0,0,0,0,1,0,15.5,0.03076923076923077,1,1,59.7109375,Stable(25~48)
Tuolumne,95379,37.939768,-120.188002,0,0,0,0,11,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,64.9,716.1,0,4,12.98,0,11,59.675000000000004,5.408333333333334,0.09050341653883699,0,0,2,0.4,0,1,0,0,1,0,1,0,11.0,0.0,2,1,59.675000000000004,New(0~12)
Turlock,95380,37.474396,-120.875917,1,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1686.15,0,2,8.583333333333334,2,204,24.43695652173913,0.37318840579710144,0.015262424799217614,0,0,0,0.0,0,0,0,0,0,0,0,0,22.666666666666668,0.0,0,0,24.43695652173913,Loyal(49~)
Turlock,95382,37.529656,-120.854357,0,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),90.15,6716.45,0,9,9.015,2,216,92.00616438356164,1.2349315068493152,0.013420271085009938,0,4,2,0.2,1,0,0,0,0,0,0,0,24.0,0.04388370817334065,0,0,92.00616438356164,Loyal(49~)
Twain Harte,95383,38.107441,-120.230625,1,1,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.1,7839.85,0,9,11.61,2,201,115.29191176470589,1.7073529411764705,0.014807068111237939,1,4,2,0.2,1,0,0,0,0,0,0,1,22.333333333333332,0.034158838599487616,0,0,115.29191176470589,Loyal(49~)
Vernalis,95385,37.609095,-121.263381,0,0,0,0,60,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,0,7,13.11875,0,60,102.24180327868852,1.7204918032786887,0.01682497695483147,1,3,2,0.25,1,0,0,1,1,0,0,0,60.0,0.028315243039169418,2,0,102.24180327868852,Loyal(49~)
Winton,95388,37.421299,-120.599587,1,0,1,1,58,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,50.0,2919.85,0,5,8.333333333333334,1,116,49.48898305084746,0.847457627118644,0.01711830460311211,0,3,1,0.16666666666666666,0,0,0,0,0,0,0,0,29.0,0.058823529411764705,1,0,49.48898305084746,Loyal(49~)
Santa Rosa,95403,38.488431,-122.752839,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.45,20.45,0,1,10.225,0,1,10.225,10.225,0.9533799533799534,0,0,0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,2,0,10.225,New(0~12)
Santa Rosa,95407,38.394091,-122.739814,0,0,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,717.5,0,1,9.925,1,74,18.88157894736842,0.5223684210526316,0.027627000695894226,0,0,0,0.0,1,0,0,0,0,0,0,0,18.5,0.0,1,0,18.88157894736842,Stable(25~48)
Santa Rosa,95409,38.468893,-122.580539,1,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.95,253.8,0,1,9.975,1,26,18.12857142857143,1.425,0.0782967032967033,0,0,0,0.0,0,1,0,0,0,0,0,0,6.5,0.0,1,1,18.12857142857143,Watch(13~24)
Albion,95410,39.225694,-123.717354,1,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.45,1110.05,0,2,8.816666666666666,2,129,25.22840909090909,0.6011363636363636,0.023806309347014085,0,0,0,0.0,1,0,0,0,0,0,0,0,14.333333333333334,0.0,0,0,25.22840909090909,Stable(25~48)
Annapolis,95412,38.731055,-123.316553,0,0,0,0,6,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,63.4,348.8,0,7,7.925,2,18,49.82857142857143,9.057142857142857,0.1812464265294454,0,4,2,0.25,0,0,0,0,0,0,0,0,2.0,0.06211180124223602,0,0,49.82857142857143,New(0~12)
Boonville,95415,39.025867,-123.381544,1,0,0,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),53.95,3888.65,0,6,7.707142857142857,2,213,54.00902777777778,0.7493055555555556,0.013870142557813686,0,4,1,0.14285714285714285,1,0,0,0,0,0,0,0,23.666666666666668,0.07279344858962693,0,0,54.00902777777778,Loyal(49~)
Caspar,95420,39.361283,-123.784599,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,1,Electronic check,95.1,6843.15,0,6,13.585714285714285,2,216,93.7417808219178,1.3027397260273972,0.01389507827852984,1,2,1,0.14285714285714285,0,1,0,0,0,0,0,0,24.0,0.02081165452653486,0,1,93.7417808219178,Loyal(49~)
Cazadero,95421,38.578807,-123.19338,0,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.1,450.9,0,3,18.525,0,6,64.41428571428571,10.585714285714285,0.16397433060411595,1,1,0,0.0,0,1,0,1,1,1,1,1,6.0,0.013315579227696406,2,1,64.41428571428571,New(0~12)
Clearlake,95422,38.965804,-122.631779,1,0,1,1,12,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,35.5,432.25,0,3,8.875,0,12,33.25,2.730769230769231,0.08193883439122908,0,2,0,0.0,0,0,0,0,1,0,0,0,12.0,0.0547945205479452,2,0,33.25,New(0~12)
Cloverdale,95425,38.801936,-122.938935,0,0,1,0,21,1,No,Fiber optic,No,No,Yes,Yes,No,No,One year,0,Electronic check,79.2,1742.45,0,4,15.84,1,42,79.20227272727273,3.6,0.04542717026585219,1,2,0,0.0,0,1,0,0,0,0,0,0,10.5,0.024937655860349125,1,1,79.20227272727273,Watch(13~24)
Cobb,95426,38.838088,-122.73203,0,0,1,1,6,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,48.8,297.35,0,3,12.2,0,6,42.478571428571435,6.971428571428571,0.16356628121334002,0,1,0,0.0,0,0,0,0,1,0,1,0,6.0,0.020080321285140562,2,0,42.478571428571435,New(0~12)
Dos Rios,95429,39.756049,-123.358701,0,0,0,0,43,1,No,DSL,No,Yes,No,Yes,No,No,One year,0,Electronic check,55.45,2444.25,0,4,11.09,1,86,55.55113636363637,1.2602272727272728,0.022676617932726715,0,2,0,0.0,0,1,0,0,0,0,0,0,21.5,0.03542958370239149,1,1,55.55113636363637,Stable(25~48)
Duncans Mills,95430,38.445603,-123.063756,0,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.4,949.8,0,2,8.466666666666667,2,105,26.383333333333333,0.7055555555555555,0.026714345814051323,0,0,0,0.0,1,0,0,0,0,0,0,0,11.666666666666666,0.0,0,0,26.383333333333333,Stable(25~48)
Elk,95432,39.108252,-123.645121,1,1,1,0,32,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.5,2970.8,0,6,13.357142857142858,0,32,90.02424242424243,2.8333333333333335,0.03146241335217713,1,2,1,0.14285714285714285,0,1,1,1,1,0,0,0,32.0,0.021164021164021163,2,1,90.02424242424243,Stable(25~48)
Forestville,95436,38.499302,-122.92444,1,0,0,0,52,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),63.9,3334.95,0,7,7.9875,2,156,62.92358490566038,1.2056603773584906,0.019154963353767294,0,4,2,0.25,1,0,0,0,0,0,0,0,17.333333333333332,0.06163328197226502,0,0,62.92358490566038,Loyal(49~)
Fort Bragg,95437,39.455555,-123.683979,1,0,0,0,32,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.85,2010.95,0,4,12.969999999999999,1,64,60.93787878787879,1.9651515151515149,0.03223241134223017,0,0,2,0.4,1,0,0,0,0,0,1,0,16.0,0.0,1,0,60.93787878787879,Stable(25~48)
Fulton,95439,38.493888,-122.777141,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.8,4684.3,0,7,7.975,2,216,64.16849315068494,0.873972602739726,0.013617057605702943,0,4,2,0.25,1,0,0,0,0,0,0,0,24.0,0.0617283950617284,0,0,64.16849315068494,Loyal(49~)
Geyserville,95441,38.731771,-123.064272,1,0,0,0,51,0,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),44.45,2181.55,0,4,8.89,0,51,41.95288461538462,0.8548076923076924,0.020366085542141074,0,2,1,0.2,1,0,0,0,1,0,1,0,51.0,0.044004400440044,2,0,41.95288461538462,Loyal(49~)
Glen Ellen,95442,38.368744,-122.522642,1,0,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.95,1303.25,0,1,9.975,2,204,18.88768115942029,0.2891304347826087,0.015296147211040827,0,0,0,0.0,1,0,0,0,0,0,0,0,22.666666666666668,0.0,0,0,18.88768115942029,Loyal(49~)
Glenhaven,95443,39.045246,-122.743181,1,1,1,0,8,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,43.35,371.4,0,4,8.67,0,8,41.266666666666666,4.816666666666666,0.11640708915145007,0,2,1,0.2,0,0,0,0,1,0,0,0,8.0,0.04509582863585118,2,0,41.266666666666666,New(0~12)
Graton,95444,38.434362,-122.86891,1,0,1,0,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),49.65,2409.9,0,4,9.93,2,147,48.198,0.993,0.020593969057198555,0,1,2,0.4,1,0,0,0,0,0,0,0,16.333333333333332,0.019743336623889437,0,0,48.198,Loyal(49~)
Gualala,95445,38.848082,-123.50608,0,0,1,0,72,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,85.1,6155.4,0,8,9.455555555555556,2,216,84.32054794520548,1.165753424657534,0.01382301344941849,0,4,2,0.2222222222222222,0,0,0,0,0,0,0,0,24.0,0.04645760743321719,0,0,84.32054794520548,Loyal(49~)
Hopland,95449,38.93706,-123.118111,1,0,0,0,54,1,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,0,Mailed check,89.8,4667.0,0,5,14.966666666666667,0,54,84.85454545454546,1.6327272727272726,0.019237360754070267,1,2,1,0.16666666666666666,0,0,0,1,1,0,0,0,54.0,0.022026431718061675,2,0,84.85454545454546,Loyal(49~)
Kelseyville,95451,38.93496,-122.792243,0,0,1,1,50,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,103.05,5153.5,0,6,14.721428571428572,1,100,101.04901960784314,2.0205882352941176,0.01999223979047434,1,2,2,0.2857142857142857,0,0,0,0,0,0,0,0,25.0,0.019221528111484865,1,0,101.04901960784314,Loyal(49~)
Kenwood,95452,38.419525,-122.521585,0,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.0,8182.85,0,9,11.6,2,207,116.89785714285715,1.6571428571428573,0.014174257837081568,1,4,2,0.2,0,1,0,0,0,0,0,0,23.0,0.03418803418803419,0,1,116.89785714285715,Loyal(49~)
Lakeport,95453,39.080469,-122.955176,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,69.9,0,2,23.3,0,1,34.95,34.95,0.9858956276445698,1,0,0,0.0,0,1,1,1,1,0,1,0,1.0,0.0,2,1,34.95,New(0~12)
Laytonville,95454,39.806141,-123.531098,1,0,1,1,68,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,0,Bank transfer (automatic),95.1,6683.4,0,6,13.585714285714285,2,204,96.86086956521739,1.3782608695652172,0.014227155765663335,1,3,1,0.14285714285714285,1,0,0,0,0,0,0,0,22.666666666666668,0.03121748178980229,0,0,96.86086956521739,Loyal(49~)
Little River,95456,39.245911,-123.77214,1,0,0,1,40,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Mailed check,40.25,1564.05,0,4,8.05,1,80,38.14756097560976,0.9817073170731707,0.025718028178013483,0,3,0,0.0,0,0,0,0,0,0,0,0,20.0,0.07272727272727272,1,0,38.14756097560976,Stable(25~48)
Lower Lake,95457,38.925545,-122.549083,1,0,1,1,31,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,755.6,0,2,8.583333333333334,2,93,23.6125,0.8046875,0.03403383558022733,0,0,0,0.0,0,0,0,0,0,0,0,0,10.333333333333334,0.0,0,0,23.6125,Stable(25~48)
Lucerne,95458,39.141934,-122.770679,0,1,0,1,33,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,0,7,13.16875,0,33,101.91323529411765,3.0985294117647055,0.03039482984954054,1,2,2,0.25,1,0,1,1,1,0,0,0,33.0,0.018805829807240246,2,0,101.91323529411765,Stable(25~48)
Manchester,95459,38.966713,-123.586412,1,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.6,6292.7,0,8,12.622222222222222,2,165,112.36964285714285,2.0285714285714285,0.018049795827573604,1,3,2,0.2222222222222222,0,1,0,0,0,0,0,0,18.333333333333332,0.02617801047120419,0,1,112.36964285714285,Loyal(49~)
Mendocino,95460,39.305545,-123.743697,1,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.0,1664.3,0,2,8.0,2,204,24.120289855072464,0.34782608695652173,0.014411817690506215,0,0,0,0.0,1,0,0,0,0,0,0,0,22.666666666666668,0.0,0,0,24.120289855072464,Loyal(49~)
Middletown,95461,38.787446,-122.58675,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,198.1,0,1,9.7,0,12,15.238461538461538,1.4923076923076921,0.09743847312908085,0,0,0,0.0,1,0,0,0,1,0,0,0,12.0,0.0,2,0,15.238461538461538,New(0~12)
Monte Rio,95462,38.471049,-123.015549,1,0,1,0,71,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.1,6045.9,0,8,9.566666666666666,2,213,83.97083333333333,1.1958333333333333,0.014238700821908746,0,4,2,0.2222222222222222,1,0,0,0,0,0,0,0,23.666666666666668,0.045924225028702644,0,0,83.97083333333333,Loyal(49~)
Navarro,95463,39.182916,-123.552571,1,0,0,0,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Mailed check,102.65,4108.15,0,7,12.83125,0,40,100.19878048780487,2.503658536585366,0.024980835452587523,1,2,2,0.25,0,0,1,1,1,0,0,0,40.0,0.01929570670525808,2,0,100.19878048780487,Stable(25~48)
Nice,95464,39.12334,-122.838198,0,0,1,1,64,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,92.85,5980.75,0,6,13.264285714285714,1,128,92.01153846153846,1.4284615384615384,0.015522213399088894,1,2,1,0.14285714285714285,0,1,1,0,0,0,0,0,32.0,0.021310602024507193,1,1,92.01153846153846,Loyal(49~)
Occidental,95465,38.415003,-122.998726,1,0,1,0,53,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),97.75,5043.2,0,6,13.964285714285714,1,106,93.39259259259259,1.8101851851851851,0.019378692359541653,1,2,1,0.14285714285714285,1,0,0,0,0,0,0,0,26.5,0.020253164556962026,1,0,93.39259259259259,Loyal(49~)
Potter Valley,95469,39.408634,-123.045516,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),97.95,7114.25,0,7,12.24375,2,216,97.45547945205479,1.3417808219178082,0.013766206387688416,1,3,1,0.125,1,0,0,0,0,0,0,0,24.0,0.03031834259727135,0,0,97.45547945205479,Loyal(49~)
Redwood Valley,95470,39.298065,-123.25211,1,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.95,907.05,0,1,9.975,2,138,19.298936170212766,0.42446808510638295,0.021970155828423547,0,0,0,0.0,0,1,0,0,0,0,0,0,15.333333333333334,0.0,0,1,19.298936170212766,Stable(25~48)
Rio Nido,95471,38.522328,-122.97932,1,0,0,0,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.6,973.95,0,2,8.200000000000001,2,120,23.75487804878049,0.6000000000000001,0.02523206318272732,0,0,0,0.0,0,0,0,0,0,0,0,0,13.333333333333334,0.0,0,0,23.75487804878049,Stable(25~48)
Sebastopol,95472,38.398815,-122.861923,1,0,0,0,12,0,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0,5,8.491666666666667,0,12,46.59615384615385,3.9192307692307695,0.08397198187062217,0,3,1,0.16666666666666666,1,0,0,0,1,0,0,0,12.0,0.05774783445620789,2,0,46.59615384615385,New(0~12)
Sonoma,95476,38.25485,-122.461799,1,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.6,661.55,0,3,18.9,0,9,66.155,7.56,0.11410459587955626,1,1,0,0.0,0,1,0,1,1,1,1,0,9.0,0.013054830287206267,2,1,66.155,New(0~12)
Ukiah,95482,39.134075,-123.23422,0,0,1,1,51,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.75,4116.9,0,4,16.15,0,51,79.17115384615384,1.5528846153846154,0.019609509701546908,1,1,0,0.0,0,1,0,1,1,0,1,0,51.0,0.012232415902140673,2,1,79.17115384615384,Loyal(49~)
Upper Lake,95485,39.220368,-122.907693,1,0,1,1,49,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.4,4494.65,0,5,15.066666666666668,0,49,89.89299999999999,1.808,0.020108326938262547,1,2,1,0.16666666666666666,1,0,1,1,1,0,0,0,49.0,0.02188183807439825,2,0,89.89299999999999,Loyal(49~)
